id,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
90,6,2005,3,10,206083.5679,202801.475,209373.9205,210235.2956,214541.2062,230538.9031,246070.3008,246895.4814,238708.1306,230395.5717,226266.4474,218177.7487,208344.1285,202227.7776,198875.9634,195095.9794,198827.5912,209167.2663,216395.4668,225047.3386,226498.6719,214971.3339,199984.8502,185179.4733
91,7,2005,3,10,210629.5649,208566.5886,215401.3959,215226.6399,219263.1234,236012.2938,251581.1081,252066.1395,244601.5016,237501.1548,234032.4435,225535.6369,216715.6796,209869.0454,207336.4095,204018.511,206938.5726,216245.2087,222774.3959,231047.9803,232013.9723,220282.3637,205669.1516,191339.7068
92,8,2005,3,10,4484.03169,4455.953937,4643.943165,4659.580208,4754.936167,5102.233871,5315.187259,5337.846922,5098.187259,4844.890223,4817.489352,4607.69869,4357.939277,4213.438631,4112.643835,4094.944091,4341.981795,4732.942504,4991.403497,5192.265012,5210.458118,4937.570241,4584.164385,4159.237121
93,9,2005,3,10,75442.29209,74489.27555,76035.72744,76233.21931,74974.72011,63447.42119,47716.04705,45490.4864,57088.611,64547.54603,68338.15705,70012.51884,70123.68093,71665.1276,71882.26261,72724.00626,72169.40194,70056.06339,69126.71246,67200.35883,68903.46395,72169.32943,74849.95821,75305.23951
94,10,2005,3,10,34504.25093,36199.70999,35854.89474,35576.89113,34823.6265,37463.81529,39412.95704,39559.92071,37210.11471,35126.52355,32896.51604,32223.92332,31408.51863,31985.0509,32304.23056,32726.58159,34248.89338,35965.32443,37701.9083,40330.66415,42985.39496,41139.85009,39293.87389,35503.15824
95,11,2005,3,10,128463.324,132704.5133,134252.6899,134068.3953,138190.4425,149454.505,160580.8235,162113.2094,147142.8106,137832.164,133860.1364,126438.2539,118913.7748,116790.2541,115476.1572,114638.7706,118147.4064,126122.6299,135156.4294,144999.318,147173.1002,140639.2055,128918.9168,117161.168
96,12,2005,3,10,160624.8857,165368.7149,165741.5461,165503.0172,169952.9772,184408.4484,200191.9614,201358.9499,177067.684,166094.1431,161927.6546,154337.308,145846.2442,141857.8087,140357.1832,138153.5963,145676.3965,159983.0044,173286.5097,187867.8848,189332.0053,179937.0313,164266.333,147871.078
97,13,2005,3,10,23538.86106,23399.28641,23684.98612,23879.11279,24303.90669,26262.63163,28148.54333,28735.17313,27160.31385,25965.99227,24964.60937,23739.28907,22793.92964,21910.98487,21199.66806,20969.77848,21510.4928,22832.42415,24258.59638,25385.29097,25972.4753,25269.48434,24177.48352,22160.6725
98,14,2005,3,10,27076.37988,25436.09008,25615.82812,26180.51361,27324.34419,30301.83806,32348.70105,32723.01859,28723.78332,26273.45893,24388.97276,22554.07776,21547.29351,20724.65704,20184.66307,20272.58646,20614.9777,22700.92806,25455.94437,28859.12351,30034.50846,29874.68569,27274.41475,23874.14911
99,15,2005,3,10,74720.46682,73300.64233,73460.72927,75531.317,77700.48272,83064.493,87732.35249,88675.83178,81114.79746,76097.31374,70832.60203,65190.13963,62343.13119,59988.9795,58374.25181,58313.42797,58850.8147,61828.55738,65583.72082,73695.72918,76365.48917,75200.85682,71039.1554,67761.46426
100,16,2005,3,10,41498.94079,42940.59609,43615.72163,43795.17163,44976.49538,47103.61524,49375.68006,50128.04291,44359.24283,40385.02212,37899.12111,34326.32762,32545.08013,31235.69862,30288.6913,30413.35035,30859.71039,33872.37445,36806.79837,40933.01603,42587.37092,41175.83946,38416.44302,35039.84389
101,17,2005,3,10,38435.40087,37329.03211,37681.78502,38173.63507,39732.04335,44439.32243,47991.92803,48254.4929,42485.12971,39586.48665,36851.49067,34575.20948,33478.39584,32583.72899,32267.85071,31930.91092,32277.53606,34415.09214,37184.63429,40941.98373,42748.73116,41599.46866,38560.71584,35273.90864
102,18,2005,3,10,282241.8289,285647.1064,294681.9914,295752.1553,306819.5534,327251.0885,342683.0623,339473.8308,306236.3441,277473.4997,257946.306,238172.6126,221496.7102,212083.7282,208318.143,207877.3405,213154.1345,228833.2419,249660.3318,280345.4782,290839.4169,275751.0245,251225.0063,230105.2267
103,19,2005,3,10,99576.56737,98428.21288,98643.58463,100750.0333,106683.1346,119205.6408,127553.5075,126825.0753,110254.5196,99986.49409,90803.92805,81478.48139,77247.68974,73391.029,72693.25217,72123.47193,74119.85165,81459.42181,89381.18842,103395.6926,106403.3814,103121.4849,95694.09123,87077.6745
104,20,2005,3,10,101891.4254,100134.8078,102959.4409,103279.4987,103160.5255,110886.2219,118854.7217,120474.4434,115453.2786,109528.6531,106035.1387,101520.0677,97017.61814,93414.49771,91920.16271,90986.64356,94110.90253,101204.1096,106421.161,110310.1123,110893.268,107526.148,102238.1715,94239.12011
105,21,2005,3,10,1952087.279,1948843.2,1992081.037,2000878.058,2048555.943,2189920.455,2313943.377,2318191.774,2171446.023,2062875.51,1993888.246,1897325.517,1808839.375,1754120.985,1728229.062,1710112.847,1749180.353,1855463.453,1954646.148,2084233.296,2121073.111,2032805.915,1893357.91,1750820.581
106,1,2005,3,11,19212.45081,20667.36138,21356.98716,21618.24641,21493.60906,23770.5619,25975.24638,26832.39672,22988.47407,19768.40094,18803.21753,16945.40178,16275.81771,15898.0457,15950.87037,17056.39974,18426.32886,19079.12749,20243.99037,21051.8451,21312.34728,20641.79236,19579.7393,17916.25994
107,2,2005,3,11,177117.6231,174868.6501,175438.7256,177099.5917,179268.3987,191134.1919,205379.6531,212464.7464,202312.0456,192816.0237,189020.479,183033.9677,176055.6154,173333.9479,173717.9672,179137.8073,183218.2935,187712.1168,194385.1599,196868.5534,194310.4336,185884.641,175481.1615,163241.7585
108,3,2005,3,11,190666.925,188199.0984,188656.696,190852.3644,193120.4398,206646.7459,221649.5946,229877.2954,218471.1377,208007.3619,203977.6672,197779.9525,189768.2067,186884.6528,187039.8661,193268.7149,196528.3951,201993.9335,208845.8152,211698.3836,208977.8452,199919.3026,188107.5933,175148.7428
109,4,2005,3,11,531.6666567,524.7910098,522.8411871,526.3266461,530.6056043,574.054119,636.7269294,668.634572,644.884443,627.4568995,597.2335175,560.9141874,546.1604402,535.5406032,526.8968451,541.0025338,591.6646461,639.7506818,682.8866585,702.3200703,685.2912696,662.3173212,610.112782,548.6733132
110,5,2005,3,11,8102.22618,8029.986257,8307.83293,8832.964603,9301.063932,10543.42971,11357.10141,11679.36355,10103.89364,8909.58615,8356.82861,7474.408056,7136.715573,7017.470577,6922.544017,7724.136631,8177.912732,8930.023473,9785.177162,9951.874619,9566.900029,9015.979277,8093.66827,7273.299175
111,6,2005,3,11,185051.349,182495.0299,183528.371,185357.9726,188487.8449,200656.8743,217021.8769,224980.4197,212342.675,202037.7169,197864.0268,191416.6583,183463.8568,180166.9451,179266.9583,186894.7713,190331.6978,195894.4779,202511.3072,206115.9999,202475.4297,193682.4536,181346.1808,169053.5662
112,7,2005,3,11,190458.7194,187959.7407,188871.1541,190560.8625,192837.8904,206447.5219,222106.7953,229841.7891,218983.0257,208375.614,204277.8444,197686.5012,189786.1865,184754.2456,185003.3855,191587.371,195788.2833,200990.4027,208307.438,211757.7889,209349.3217,200049.9477,188384.7759,175362.1454
113,8,2005,3,11,4050.522583,3983.538765,3975.72892,4028.585509,4196.095383,4447.63801,4609.779403,4657.023049,4442.580914,4285.109997,4252.882356,4103.982563,3957.588859,3937.315329,3954.019199,4023.208381,4284.066522,4584.529626,4841.486719,4999.886332,4976.119409,4839.356513,4441.229435,4046.357028
114,9,2005,3,11,75776.25461,75432.2467,75251.21318,75195.72926,75863.32975,71421.48199,66331.16689,64382.69111,67465.90299,69248.30999,69734.5352,70293.77656,70118.51215,69564.23306,69106.40666,70877.81199,70627.10918,70244.22084,70656.37701,69443.21531,70578.1309,73919.54843,74863.4948,74655.06692
115,10,2005,3,11,32097.90268,30431.71805,29623.17048,28669.30533,27279.34695,30179.94457,32655.33408,33213.09011,31156.13121,31020.47309,28552.61259,26668.0229,25815.78324,27043.0114,26304.09034,28560.71736,30751.27045,33290.71167,35585.03668,36148.07945,35865.5564,34883.21376,33857.25382,30947.17543
116,11,2005,3,11,113950.4536,109471.4835,109344.5012,108778.6756,107189.4298,118517.7696,132469.5764,135248.9017,124722.2755,115949.4755,107793.5674,102269.6354,96532.72923,93440.7766,92913.13248,97025.39088,100012.2933,108437.6084,117630.2369,120687.484,120680.29,114991.4866,104845.5197,95759.0079
117,12,2005,3,11,141228.4632,133663.2943,132301.7711,131702.2236,129688.1735,145679.2738,166424.3388,166451.2415,149621.594,138363.1277,127969.1383,123393.0301,118911.8086,115410.1912,113961.7036,118994.9292,124957.0442,139903.6537,154126.545,156885.6306,156771.4137,149896.137,136776.4846,122512.7011
118,13,2005,3,11,21233.27859,21334.62514,21167.79511,21295.08898,21257.23151,22733.77184,24791.63446,25817.08989,24792.63233,23576.62408,22963.74466,21288.41602,20938.8279,20817.187,20248.80782,20911.13527,21870.66276,22506.78893,23617.47539,24330.36374,24659.25851,24235.04006,23732.99162,21760.94057
119,14,2005,3,11,22377.08643,22113.95154,22213.12173,22349.22836,23560.38331,25044.46619,26984.08911,27231.66927,23523.45254,21538.71113,18992.46785,17386.97742,16910.81151,16384.92915,16204.3196,16922.67376,18073.06968,20620.11458,22480.59404,23703.93007,24008.28047,23799.87494,23212.19537,20908.12658
120,15,2005,3,11,64195.7605,66452.40673,68612.43155,69500.739,70901.61623,72979.3325,77316.42915,81223.54086,73590.43623,64858.27828,60169.30844,55555.54103,53637.83687,52491.37364,52947.34324,55073.7432,59089.69891,60139.29039,63923.48517,66606.08685,67382.84741,66113.1817,67625.35699,62917.64312
121,16,2005,3,11,33956.7686,33727.54572,35115.25647,36081.21501,36801.30645,39433.76492,42703.15511,43104.97243,36967.54965,32667.44171,28799.76131,25877.82933,24760.87656,24416.18744,25119.59085,26877.61887,29740.19055,32156.92349,34619.89854,35331.90834,34826.85419,33566.8969,31887.7864,29125.77971
122,17,2005,3,11,33668.9853,33719.06131,33568.79239,34263.21922,34948.3738,38054.12222,41061.57682,41317.84376,36661.51588,33533.84552,30863.8139,28710.5977,27894.22027,27304.03773,27619.79429,28366.57486,29904.42905,31685.66028,33127.02978,34733.65003,34766.16961,33996.14944,33043.76726,30553.71549
123,18,2005,3,11,227075.5602,227358.7489,235420.3588,247901.7549,252499.7263,279904.5921,298822.5111,301658.8624,261346.5972,231827.269,213497.6017,193432.9269,183000.483,178656.7532,179928.9731,198832.8408,208525.9984,217425.9843,233541.5331,243263.7955,236376.0444,228807.003,217034.4419,201474.3591
124,19,2005,3,11,83211.84923,85635.59979,88071.03787,90557.03003,91977.34326,99583.91075,107575.4375,110284.912,94241.71431,82215.07268,75714.69224,68252.57561,65583.5518,62973.36566,64250.21874,69252.75606,73628.51621,78773.25427,84230.71386,87876.13216,87214.6117,85154.25736,83813.90135,76668.80749
125,20,2005,3,11,92190.63709,91507.0604,90669.18076,91897.23835,92817.2254,99534.709,106566.8015,110276.2382,103282.7322,98489.20909,95641.27452,89410.0447,86371.4892,85211.36848,83862.16704,87194.3478,91271.34808,95309.28295,98581.11928,100468.7006,100840.6004,99301.37709,95056.81517,88949.56402
126,21,2005,3,11,1716154.383,1697575.738,1712017.168,1737068.463,1754019.435,1887288.357,2032438.925,2081212.822,1917661.351,1788115.308,1707842.797,1621541.26,1557467.279,1526241.579,1524848.955,1599124.052,1655798.273,1730317.956,1821723.306,1862625.629,1845623.646,1783359.956,1691794.371,1568823.59
127,1,2005,3,12,18114.72269,19043.17276,18752.77651,19868.8988,21171.49313,23275.05007,24771.70137,24758.91774,25531.70343,24812.10306,22209.27503,19076.96714,16967.50657,15522.95539,14603.05951,14448.9859,14900.03691,15938.36061,17216.26878,17834.38004,18132.02906,17735.80186,16070.17298,14705.03782
128,2,2005,3,12,163627.1174,161849.7171,162086.1736,164267.2583,168839.2214,177645.2891,186440.9137,193363.381,197552.0074,197632.7394,192177.9222,184904.5594,176820.0376,169230.3143,165083.5549,165501.3128,166955.5297,173401.4125,179166.8619,180443.4821,181950.1315,175624.4347,166158.9525,162030.1138
129,3,2005,3,12,175344.3523,173920.708,174577.8517,176902.9243,183098.2708,191517.8434,201247.59,208683.3039,213184.814,213312.5942,207475.2001,199817.6656,190569.4959,182425.1339,177940.9791,178617.1187,179659.7201,187251.4866,193613.3744,195598.1449,197137.1533,189930.866,180054.4655,175249.6732
130,4,2005,3,12,534.583747,519.6923549,507.9426714,523.4366138,535.5222835,582.8381786,640.5094391,678.207697,719.1078861,712.4325011,674.8796167,621.3379327,586.2427107,549.6556473,524.5297946,527.5964067,555.4269149,591.290326,627.6946774,645.3915927,640.5608375,615.2481034,559.1168979,510.4054496
131,5,2005,3,12,7147.508713,7330.04041,7552.52661,7683.252213,8584.969939,9745.463984,10491.92493,10864.88575,11357.18621,10959.29888,10075.37886,9037.121567,8210.412144,7529.370832,7224.319802,7321.241048,7551.815683,8285.369453,8863.153848,8998.887358,8986.953954,8691.023749,7726.91746,7258.43042
132,6,2005,3,12,169106.7925,167663.214,167799.5552,170480.6259,176386.6358,185355.9606,196434.5871,203390.805,208626.8082,208240.7379,201582.043,193334.0368,183309.12,175707.9805,171210.0403,171590.4718,173266.0469,180907.57,187448.0263,189800.6534,190826.9527,183770.1191,174103.0969,170044.9174
133,7,2005,3,12,176107.8539,174416.5421,174692.0405,177401.0208,183488.5902,191884.3996,201407.0798,208740.9246,213100.4215,213199.7069,207421.2196,199597.2801,190442.821,182018.3712,177436.0421,178180.1223,179513.5878,186564.5675,192621.8262,194812.9156,196314.8786,189730.8791,179712.8174,175351.5359
134,8,2005,3,12,4028.353763,3979.439703,3958.340216,4061.793858,4227.981928,4513.694012,4666.63855,4896.19976,5129.742418,5157.814939,4903.344079,4673.376958,4409.676475,4185.840877,4036.644075,4087.227135,4231.566211,4439.858551,4651.17496,4737.871223,4788.861844,4577.728226,4231.200108,4040.813735
135,9,2005,3,12,75354.80055,75246.49375,75339.65343,75213.19875,74237.38447,69444.00531,62135.45112,61466.88806,62415.24493,65633.10809,69362.93028,71540.31214,73388.77585,73682.26066,73033.97529,72968.64316,72968.53551,72937.4662,72373.88404,72304.3758,72882.95213,74509.29998,74765.99729,74528.18748
136,10,2005,3,12,30606.76237,30313.44787,29475.09055,29385.66835,29093.22466,30747.54692,32928.83053,35117.67443,35909.12682,34735.93972,33162.43154,32066.08403,32028.28536,32022.08181,31529.38586,32714.8632,31787.7087,33209.29096,33919.8102,34549.20291,34109.85951,32174.98373,28482.66384,26333.20408
137,11,2005,3,12,92333.43998,91962.0579,92219.73803,92892.612,98484.01561,110784.0101,120109.1911,126275.9714,129095.8686,126080.9969,119331,111455.7424,104151.5261,98252.07415,95202.63809,96628.32654,98322.88877,103723.6207,108287.4297,111497.6483,111247.9307,109242.466,99047.37104,95155.11976
138,12,2005,3,12,116355.6606,115342.1984,115589.2716,116706.5132,121497.4146,136408.3878,149715.565,157204.6501,162668.4404,160274.4641,151933.536,142094.6359,132920.3032,124899.1465,120339.312,122998.9574,127290.3825,135739.9695,141441.7043,146374.7174,147233.5915,146066.1449,132600.1003,124018.2871
139,13,2005,3,12,21341.64633,21061.60726,20840.50113,21620.40479,22152.93794,22945.65223,24558.00295,25548.89001,27016.6872,27031.1731,25600.78755,23346.0405,21877.42683,20751.60053,19786.57003,19853.33507,20425.93524,21368.48664,22371.97256,22864.40949,23206.44675,23054.60834,22130.94104,20468.93669
140,14,2005,3,12,19836.12334,19523.85984,19808.91846,20876.58472,22604.03807,24529.20268,26557.12928,26649.01338,27828.16435,27307.94781,25351.51973,22805.52378,20740.0931,18185.2974,17314.88071,17138.84847,17306.54845,18358.83147,19045.49223,20133.10633,20164.40685,20083.1558,19920.35386,18414.48977
141,15,2005,3,12,61977.95127,63359.25,63349.13214,67025.35445,70669.25228,73835.69694,77663.31933,77125.8621,79424.67509,78355.04938,70846.00958,62553.9256,56508.91621,52794.84649,50952.98254,51002.06776,52175.61034,53979.89721,56232.31956,58314.74997,58897.01214,58442.05047,58496.81175,54451.02534
142,16,2005,3,12,28524.89044,28513.05451,29626.14371,30971.38149,34413.60146,37431.11425,40305.2792,41221.35948,41922.37131,40224.27762,36377.56853,33182.06804,30489.7768,27250.95285,26874.16738,26408.82398,27168.64116,28637.08689,29607.31085,31164.4987,31620.5366,31965.98483,30136.32938,28899.82267
143,17,2005,3,12,29138.09729,28929.62227,28923.4584,30747.80151,32443.89053,35385.82915,37962.19326,37913.17893,38644.56048,38233.52246,35688.98499,31770.75293,29832.57643,27361.58878,26353.90552,26227.74255,26319.74151,27370.20666,28394.67232,29362.7895,29359.30969,29367.41492,28017.81624,26526.21195
144,18,2005,3,12,198449.083,202902.9917,212892.0308,220203.1548,244514.0545,267095.3814,281302.5843,282168.214,287462.3003,277499.747,256243.1855,230506.0831,209910.8809,190911.4297,184332.7225,184274.8056,186449.8174,196886.8194,205290.2785,212825.4444,216768.9254,217100.3318,203389.1652,199096.4623
145,19,2005,3,12,74535.07398,76291.52019,78004.2771,84380.13898,91315.17394,99174.48136,104671.4359,104425.5262,108411.564,106928.6665,94255.60977,80974.85714,73367.62144,65901.14893,62784.4247,62212.13603,63892.71982,67110.51162,70078.18986,73186.46451,73922.49347,74371.23026,71083.06144,66202.74365
146,20,2005,3,12,89154.81919,88365.44323,87397.51897,89776.14858,91776.20946,95067.14042,100250.1194,104182.1167,107134.8198,105774.8265,100214.6468,93398.63378,88490.29792,84241.20178,81593.62477,82041.28786,84572.55706,88258.24869,91054.96976,93110.39422,94053.18331,92339.85804,87851.68055,83721.49842
147,21,2005,3,12,1551619.734,1550533.874,1563393.141,1600988.072,1679533.783,1787369.288,1884260.047,1934675.87,1983135.314,1962107.147,1864887.173,1746756.805,1645021.793,1553423.153,1508157.959,1514743.814,1535314.917,1604960.451,1662306.415,1698559.428,1712244.169,1679393.729,1584539.032,1527006.917
148,1,2005,6,20,11871.15782,11105.02802,10678.30045,10553.37381,10674.76506,11706.13349,13765.82186,14464.47461,14760.79089,15040.10158,15132.86487,15333.60507,15858.34656,16033.33121,16048.23992,16777.29777,17974.6549,18892.0625,19887.8963,19712.70353,19383.61846,18449.14832,16224.21572,14068.86914
149,2,2005,6,20,120203.3439,115351.4895,113344.0559,112946.1262,115276.9233,123474.2553,138509.3939,151870.1685,156296.5069,161234.9351,164070.6863,166133.46,167676.2305,168348.9036,168684.5393,172130.6604,171957.9579,179454.4374,179639.03,177777.2064,176435.4657,171696.2121,157369.9486,142241.0654
150,3,2005,6,20,129824.1727,124698.0219,122676.7916,122085.377,124482.7953,133379.5128,149733.9784,164062.84,169253.8063,174109.8786,176955.3442,179232.9765,180426.9389,181920.5746,182142.4941,185592.5857,185245.9861,194142.8953,194297.9788,191931.0017,190912.8509,185445.2054,170145.4126,153579.8147
