DateTime,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11
2004-01-17 13:30:00,35,34,33,42,33,42,37,42,37,42,30
2004-01-17 14:30:00,37,36,35,43,35,43,38,43,37,43,33
2004-01-17 15:30:00,35,37,35,44,35,44,38,43,39,44,34
2004-01-17 16:30:00,35,37,35,44,34,44,38,43,38,44,34
2004-01-17 17:30:00,34,37,35,43,33,43,38,41,36,43,34
2004-01-17 18:30:00,34,36,33,42,32,42,37,39,35,42,34
2004-01-17 19:30:00,34,36,32,41,31,42,36,39,35,41,34
2004-01-17 20:30:00,34,35,32,40,31,40,35,39,35,40,34
2004-01-17 21:30:00,34,35,31,40,31,40,36,39,35,40,34
2004-01-17 22:30:00,34,34,29,40,29,39,35,39,33,39,34
2004-01-17 23:30:00,36,34,29,40,29,37,34,39,32,38,34
2004-01-18 00:30:00,38,34,29,37,29,36,33,36,32,36,34
2004-01-18 01:30:00,37,35,30,36,30,37,33,35,32,37,34
2004-01-18 02:30:00,35,35,31,36,31,37,34,35,32,38,34
2004-01-18 03:30:00,35,36,32,36,32,38,34,36,32,38,35
2004-01-18 04:30:00,35,37,33,36,33,38,36,36,34,38,36
2004-01-18 05:30:00,37,38,33,37,33,38,37,37,35,38,38
2004-01-18 06:30:00,37,38,34,37,34,38,37,37,35,38,38
2004-01-18 07:30:00,37,38,35,37,35,38,38,37,35,38,37
2004-01-18 08:30:00,38,38,35,37,36,38,38,37,35,38,37
2004-01-18 09:30:00,38,38,36,38,36,39,39,37,36,39,40
2004-01-18 10:30:00,39,39,37,39,37,40,39,38,38,41,42
2004-01-18 11:30:00,41,39,38,41,38,40,38,38,40,41,43
2004-01-18 12:30:00,44,41,38,43,38,42,39,40,40,43,43
2004-01-18 13:30:00,46,42,39,45,38,46,40,42,40,45,44
2004-01-18 14:30:00,44,40,39,49,39,47,41,43,40,45,43
2004-01-18 15:30:00,45,41,39,50,38,48,41,51,40,48,42
2004-01-18 16:30:00,47,41,38,52,38,49,40,60,38,51,40
2004-01-18 17:30:00,42,42,38,51,37,50,39,57,37,51,40
2004-01-18 18:30:00,40,40,36,49,35,49,38,53,36,49,36
2004-01-18 19:30:00,39,37,36,44,34,47,37,39,36,45,35
2004-01-18 20:30:00,36,35,33,42,34,45,37,39,36,43,34
2004-01-18 21:30:00,36,33,34,40,34,42,36,37,35,41,33
2004-01-18 22:30:00,37,31,33,39,33,39,34,36,34,39,31
2004-01-18 23:30:00,36,30,32,39,32,38,33,35,32,37,28
2004-01-19 00:30:00,35,29,30,36,30,37,31,33,31,36,28
2004-01-19 01:30:00,34,27,29,35,28,36,29,32,29,35,25
2004-01-19 02:30:00,32,26,27,34,26,35,28,32,27,33,24
2004-01-19 03:30:00,30,26,26,32,25,34,27,30,27,32,24
2004-01-19 04:30:00,29,25,25,32,24,33,26,29,26,30,22
2004-01-19 05:30:00,29,25,24,31,24,32,25,28,26,30,24
2004-01-19 06:30:00,27,24,24,29,24,31,25,27,26,29,24
2004-01-19 07:30:00,27,24,24,28,24,30,24,24,26,27,22
2004-01-19 08:30:00,28,24,24,27,25,29,25,24,26,26,19
2004-01-19 09:30:00,30,23,24,29,26,30,27,32,27,30,21
2004-01-19 10:30:00,31,24,26,32,27,32,29,32,29,32,22
2004-01-19 11:30:00,31,24,27,34,28,33,31,34,29,34,24
2004-01-19 12:30:00,33,26,28,36,29,35,33,35,31,35,26
2004-01-19 13:30:00,33,27,30,37,29,36,34,38,32,37,26
2004-01-19 14:30:00,33,28,30,38,29,37,35,38,33,38,28
2004-01-19 15:30:00,35,29,29,39,29,38,36,39,34,38,28
2004-01-19 16:30:00,34,27,30,39,28,37,35,39,33,37,27
2004-01-19 17:30:00,32,26,29,37,27,35,32,36,31,35,25
2004-01-19 18:30:00,30,25,26,32,26,33,30,30,29,32,23
2004-01-19 19:30:00,30,23,26,31,26,31,28,28,28,30,20
2004-01-19 20:30:00,30,22,25,30,26,30,27,27,26,29,20
2004-01-19 21:30:00,29,20,25,31,25,28,26,28,26,28,20
2004-01-19 22:30:00,28,20,24,29,24,27,24,28,23,27,19
2004-01-19 23:30:00,28,19,24,28,23,25,24,27,23,25,18
2004-01-20 00:30:00,26,19,22,27,22,25,22,27,21,25,18
2004-01-20 01:30:00,26,16,22,26,22,23,22,25,22,22,17
2004-01-20 02:30:00,26,17,21,25,22,23,21,23,22,21,17
2004-01-20 03:30:00,26,15,21,24,21,21,21,22,22,19,16
2004-01-20 04:30:00,26,15,21,23,21,20,21,21,22,19,17
2004-01-20 05:30:00,26,14,21,23,22,19,21,20,20,18,17
2004-01-20 06:30:00,25,14,21,22,22,19,21,19,20,17,17
2004-01-20 07:30:00,25,13,21,21,22,18,21,19,19,17,16
2004-01-20 08:30:00,25,14,22,23,23,19,21,20,21,18,16
2004-01-20 09:30:00,27,19,23,25,25,24,25,26,24,25,18
2004-01-20 10:30:00,28,20,26,28,27,26,27,27,26,27,19
2004-01-20 11:30:00,28,22,27,30,28,28,28,31,27,29,22
2004-01-20 12:30:00,31,24,28,32,28,30,30,33,29,31,24
2004-01-20 13:30:00,31,25,29,34,29,32,31,33,30,32,25
2004-01-20 14:30:00,31,26,29,35,29,34,32,34,32,34,28
2004-01-20 15:30:00,33,27,30,35,29,34,34,34,32,35,28
2004-01-20 16:30:00,31,27,29,35,29,34,30,32,31,35,27
2004-01-20 17:30:00,30,26,29,34,27,33,29,32,29,33,25
2004-01-20 18:30:00,29,23,27,30,26,30,28,28,27,29,23
2004-01-20 19:30:00,28,22,26,28,26,28,26,24,26,27,21
2004-01-20 20:30:00,28,21,25,25,25,26,25,22,25,26,20
2004-01-20 21:30:00,28,21,24,23,24,26,23,24,23,25,18
2004-01-20 22:30:00,28,19,24,25,23,24,23,25,22,25,18
2004-01-20 23:30:00,26,19,23,26,23,24,21,25,20,24,17
2004-01-21 00:30:00,26,20,22,25,22,25,21,23,19,23,16
2004-01-21 01:30:00,26,18,22,24,22,23,20,23,19,22,15
2004-01-21 02:30:00,26,16,21,23,21,21,19,21,18,20,16
2004-01-21 03:30:00,22,17,20,22,20,21,17,17,16,18,15
2004-01-21 04:30:00,22,17,20,20,20,21,17,17,15,18,14
2004-01-21 05:30:00,22,14,19,19,19,19,16,15,14,17,15
2004-01-21 06:30:00,22,14,18,18,19,18,15,14,14,16,13
2004-01-21 07:30:00,22,11,17,18,18,16,14,13,13,15,11
2004-01-21 08:30:00,25,13,17,19,19,19,15,16,14,18,13
2004-01-21 09:30:00,27,17,20,24,21,24,20,23,18,23,15
2004-01-21 10:30:00,28,18,22,27,24,26,25,26,23,26,16
2004-01-21 11:30:00,28,21,24,29,26,28,27,29,27,28,19
2004-01-21 12:30:00,29,22,26,32,27,30,29,31,28,30,21
2004-01-21 13:30:00,31,24,28,33,29,32,30,34,29,32,23
2004-01-21 14:30:00,32,26,29,34,30,34,30,33,30,32,25
2004-01-21 15:30:00,31,28,30,35,30,35,31,34,31,34,27
2004-01-21 16:30:00,31,29,29,35,27,35,31,34,31,34,29
2004-01-21 17:30:00,30,29,28,35,27,35,31,34,30,34,28
2004-01-21 18:30:00,27,27,26,29,26,32,28,28,28,30,27
2004-01-21 19:30:00,23,24,24,27,24,27,26,24,25,26,26
2004-01-21 20:30:00,21,24,23,26,24,27,23,22,21,25,25
2004-01-21 21:30:00,21,21,20,25,21,26,22,20,20,23,23
2004-01-21 22:30:00,21,21,20,25,20,25,21,20,19,23,24
2004-01-21 23:30:00,22,21,17,27,18,25,21,21,19,22,25
2004-01-22 00:30:00,21,21,16,28,19,25,21,21,19,21,26
2004-01-22 01:30:00,25,26,17,28,20,27,22,21,20,23,25
2004-01-22 02:30:00,27,26,20,28,20,26,24,24,22,23,27
2004-01-22 03:30:00,27,25,24,28,23,26,25,27,24,23,29
2004-01-22 04:30:00,28,28,26,28,25,28,22,27,24,25,30
2004-01-22 05:30:00,31,26,26,28,28,26,22,27,24,25,31
2004-01-22 06:30:00,31,27,26,29,27,28,23,28,26,26,29
2004-01-22 07:30:00,31,28,27,29,28,29,22,27,26,27,30
2004-01-22 08:30:00,34,30,27,30,29,30,26,29,28,29,33
2004-01-22 09:30:00,37,32,30,35,32,35,31,35,32,35,35
2004-01-22 10:30:00,41,36,34,41,34,41,39,40,37,40,38
2004-01-22 11:30:00,45,39,38,46,37,45,43,44,41,44,38
2004-01-22 12:30:00,47,41,39,49,40,48,47,51,45,48,41
2004-01-22 13:30:00,48,43,42,52,43,51,49,53,47,52,42
2004-01-22 14:30:00,50,43,44,54,44,52,52,54,47,53,41
2004-01-22 15:30:00,50,42,45,55,43,52,51,54,48,52,41
2004-01-22 16:30:00,50,42,45,54,42,51,50,52,47,51,40
2004-01-22 17:30:00,48,39,43,53,41,50,48,51,44,49,37
2004-01-22 18:30:00,45,37,41,51,39,46,47,50,42,46,35
2004-01-22 19:30:00,47,35,39,51,38,45,42,49,38,45,35
2004-01-22 20:30:00,45,34,38,49,37,44,39,45,36,42,33
2004-01-22 21:30:00,40,32,34,45,35,43,38,42,36,40,30
2004-01-22 22:30:00,39,30,33,43,32,40,36,40,34,37,27
2004-01-22 23:30:00,37,29,31,40,29,40,33,37,31,36,25
2004-01-23 00:30:00,33,26,27,35,25,37,31,29,30,35,24
2004-01-23 01:30:00,32,23,25,34,22,35,27,31,28,34,22
2004-01-23 02:30:00,29,21,23,34,20,33,25,32,22,31,19
2004-01-23 03:30:00,27,21,20,32,18,32,23,30,21,30,18
2004-01-23 04:30:00,25,19,18,28,17,30,21,27,20,28,17
2004-01-23 05:30:00,23,18,18,28,17,27,20,24,19,26,16
2004-01-23 06:30:00,22,16,17,26,16,26,19,25,17,25,15
2004-01-23 07:30:00,21,15,17,25,17,25,18,20,14,23,14
2004-01-23 08:30:00,23,15,17,24,17,24,18,23,18,23,15
2004-01-23 09:30:00,26,16,18,26,19,26,20,25,20,26,15
2004-01-23 10:30:00,27,18,20,28,20,28,23,27,22,28,17
2004-01-23 11:30:00,28,20,21,31,20,30,25,29,25,30,18
2004-01-23 12:30:00,28,21,21,34,20,31,28,33,27,31,22
2004-01-23 13:30:00,29,24,21,35,20,33,30,35,29,33,23
2004-01-23 14:30:00,30,25,21,36,20,34,31,35,29,34,25
2004-01-23 15:30:00,30,27,22,37,21,35,34,36,32,35,27
2004-01-23 16:30:00,29,29,22,36,21,36,31,35,31,36,29
2004-01-23 17:30:00,29,29,21,35,20,36,30,34,30,35,28
2004-01-23 18:30:00,24,27,21,32,20,31,29,28,27,31,25
2004-01-23 19:30:00,23,27,18,27,19,30,26,27,26,31,25
2004-01-23 20:30:00,22,26,17,27,17,28,25,27,26,30,26
2004-01-23 21:30:00,24,26,15,29,15,29,25,30,26,31,25
2004-01-23 22:30:00,25,27,17,30,17,29,27,30,26,31,25
2004-01-23 23:30:00,27,28,16,31,18,31,28,31,26,32,27
2004-01-24 00:30:00,27,27,17,32,17,31,28,32,25,33,28
2004-01-24 01:30:00,29,26,18,32,18,30,28,32,24,30,28
2004-01-24 02:30:00,30,25,18,33,17,31,27,33,23,31,29
2004-01-24 03:30:00,30,25,17,35,17,31,27,32,23,29,26
2004-01-24 04:30:00,30,28,17,35,17,32,25,27,23,28,25
2004-01-24 05:30:00,29,29,17,32,17,32,25,23,23,29,25
2004-01-24 06:30:00,29,28,18,29,18,32,25,22,23,28,25
2004-01-24 07:30:00,27,26,18,26,18,29,25,25,23,26,25
2004-01-24 08:30:00,28,29,18,29,17,33,25,26,23,29,25
2004-01-24 09:30:00,32,33,19,36,19,39,26,34,24,35,26
2004-01-24 10:30:00,36,36,20,41,20,44,27,37,26,39,27
2004-01-24 11:30:00,36,40,21,46,20,49,29,44,27,45,31
2004-01-24 12:30:00,37,40,21,51,20,51,30,47,29,47,31
2004-01-24 13:30:00,32,39,23,51,20,51,29,46,28,48,35
2004-01-24 14:30:00,32,41,24,49,21,51,29,43,28,50,38
2004-01-24 15:30:00,30,39,23,45,22,52,29,38,29,48,36
2004-01-24 16:30:00,29,39,21,39,22,52,29,34,30,46,34
2004-01-24 17:30:00,27,36,22,33,22,50,27,30,29,43,32
2004-01-24 18:30:00,25,33,20,31,20,39,25,28,26,36,28
2004-01-24 19:30:00,23,31,19,29,19,35,24,27,25,33,27
2004-01-24 20:30:00,23,28,19,28,17,31,23,27,25,30,24
2004-01-24 21:30:00,23,26,17,27,17,30,23,25,23,29,21
2004-01-24 22:30:00,25,23,14,26,18,27,21,25,22,27,17
2004-01-24 23:30:00,23,21,16,26,17,27,20,25,20,26,18
2004-01-25 00:30:00,23,20,16,25,17,25,20,25,20,25,17
2004-01-25 01:30:00,23,17,13,25,16,25,19,23,20,24,16
2004-01-25 02:30:00,23,15,15,24,15,24,19,21,18,23,13
2004-01-25 03:30:00,21,14,14,23,13,23,19,21,18,22,13
2004-01-25 04:30:00,20,13,14,23,13,22,17,21,17,22,13
2004-01-25 05:30:00,20,13,12,22,11,22,17,21,17,22,11
2004-01-25 06:30:00,19,12,11,22,11,22,17,19,17,21,11
2004-01-25 07:30:00,18,13,11,21,11,21,16,19,15,21,11
2004-01-25 08:30:00,18,13,11,22,11,21,17,21,16,21,11
2004-01-25 09:30:00,19,14,12,23,13,21,17,21,16,21,11
2004-01-25 10:30:00,20,15,15,23,15,22,19,21,17,22,14
2004-01-25 11:30:00,20,16,15,25,17,22,19,21,18,22,14
2004-01-25 12:30:00,20,16,17,25,18,22,20,23,18,22,15
2004-01-25 13:30:00,22,15,18,25,19,19,20,23,19,20,16
2004-01-25 14:30:00,22,16,18,25,19,19,20,22,20,19,17
2004-01-25 15:30:00,22,17,19,22,20,19,21,19,21,19,16
2004-01-25 16:30:00,21,17,19,20,20,18,20,19,20,18,17
2004-01-25 17:30:00,21,17,19,20,19,17,20,19,19,18,17
2004-01-25 18:30:00,22,16,19,19,19,17,19,19,18,17,16
2004-01-25 19:30:00,22,16,20,20,19,17,17,19,17,17,16
2004-01-25 20:30:00,21,17,20,21,20,18,16,19,17,18,17
2004-01-25 21:30:00,22,16,20,21,20,18,16,19,17,18,15
2004-01-25 22:30:00,22,17,20,22,20,17,18,18,18,17,16
2004-01-25 23:30:00,23,17,18,24,20,17,16,18,17,17,16
2004-01-26 00:30:00,23,17,17,27,18,17,16,19,17,17,18
2004-01-26 01:30:00,25,18,17,26,18,17,16,19,17,17,18
2004-01-26 02:30:00,26,19,17,26,18,18,17,19,17,17,18
2004-01-26 03:30:00,25,19,18,26,19,18,17,19,17,18,18
2004-01-26 04:30:00,24,19,18,25,18,18,17,19,17,18,19
2004-01-26 05:30:00,25,19,18,25,19,18,17,20,17,18,18
2004-01-26 06:30:00,27,19,19,25,19,18,17,20,17,18,19
2004-01-26 07:30:00,28,20,20,26,20,18,17,20,17,18,18
2004-01-26 08:30:00,32,20,20,26,20,19,18,20,18,19,19
2004-01-26 09:30:00,34,21,21,27,20,19,18,20,18,19,19
2004-01-26 10:30:00,34,22,23,28,22,20,19,22,19,20,20
2004-01-26 11:30:00,35,23,23,29,25,22,20,22,19,21,21
2004-01-26 12:30:00,35,24,26,29,27,22,20,24,19,22,21
2004-01-26 13:30:00,36,26,28,29,27,23,22,24,21,23,23
2004-01-26 14:30:00,36,27,29,30,29,24,22,25,21,23,24
2004-01-26 15:30:00,36,27,31,30,29,24,22,26,21,23,24
2004-01-26 16:30:00,36,28,31,31,29,24,22,26,21,23,23
2004-01-26 17:30:00,36,28,31,31,30,24,22,26,21,23,25
2004-01-26 18:30:00,37,27,31,30,31,25,22,26,21,24,24
2004-01-26 19:30:00,37,27,31,30,31,26,23,26,23,25,24
2004-01-26 20:30:00,37,27,31,31,31,26,23,26,23,25,24
2004-01-26 21:30:00,37,27,31,31,31,26,23,27,23,25,24
2004-01-26 22:30:00,37,27,31,31,31,26,23,26,23,26,24
2004-01-26 23:30:00,37,28,31,31,31,26,22,26,21,26,24
2004-01-27 00:30:00,36,29,31,31,30,26,23,27,23,26,24
2004-01-27 01:30:00,36,28,31,31,30,26,23,26,23,26,24
2004-01-27 02:30:00,36,28,31,31,31,26,23,26,23,26,24
2004-01-27 03:30:00,36,28,31,31,31,26,23,26,23,26,24
2004-01-27 04:30:00,37,28,32,31,31,26,23,26,23,26,23
2004-01-27 05:30:00,36,26,33,31,33,26,23,27,23,26,22
2004-01-27 06:30:00,38,27,33,30,32,27,23,27,23,26,23
2004-01-27 07:30:00,36,28,34,29,33,27,23,27,22,26,23
2004-01-27 08:30:00,38,28,34,29,33,27,23,27,22,26,23
2004-01-27 09:30:00,38,28,34,30,34,28,23,28,24,27,23
2004-01-27 10:30:00,40,29,34,30,34,28,24,28,24,28,24
2004-01-27 11:30:00,41,30,35,30,35,29,26,29,26,29,25
2004-01-27 12:30:00,41,31,35,31,35,30,27,30,26,29,27
2004-01-27 13:30:00,41,30,36,32,35,30,28,31,27,30,26
2004-01-27 14:30:00,43,30,36,33,35,31,27,30,27,30,26
2004-01-27 15:30:00,41,30,37,33,35,31,27,30,27,30,28
2004-01-27 16:30:00,41,31,36,33,35,31,27,30,27,31,28
2004-01-27 17:30:00,38,30,36,33,35,31,28,30,29,31,27
2004-01-27 18:30:00,36,29,36,32,35,31,28,29,29,30,26
2004-01-27 19:30:00,34,29,36,32,36,31,28,29,29,30,26
2004-01-27 20:30:00,33,29,37,32,36,32,28,30,29,33,26
2004-01-27 21:30:00,31,29,34,32,33,33,28,30,28,33,26
2004-01-27 22:30:00,31,28,31,32,29,32,28,31,28,33,26
2004-01-27 23:30:00,31,26,29,33,27,31,28,31,29,32,25
2004-01-28 00:30:00,31,24,27,33,26,30,27,30,27,30,23
2004-01-28 01:30:00,31,24,27,33,26,28,27,31,27,28,22
2004-01-28 02:30:00,31,23,28,33,27,27,25,30,26,27,24
2004-01-28 03:30:00,31,22,28,32,27,26,22,28,22,26,22
2004-01-28 04:30:00,31,22,28,30,28,26,20,27,20,25,22
2004-01-28 05:30:00,30,21,27,28,26,25,18,25,21,25,22
2004-01-28 06:30:00,29,21,27,27,26,25,21,24,21,24,22
2004-01-28 07:30:00,29,20,26,25,26,24,21,24,20,24,20
2004-01-28 08:30:00,29,20,25,24,26,23,21,23,21,23,20
2004-01-28 09:30:00,30,20,26,26,26,25,23,25,25,25,21
2004-01-28 10:30:00,31,22,27,29,28,27,27,26,26,27,24
2004-01-28 11:30:00,31,23,28,30,28,28,29,28,28,28,24
2004-01-28 12:30:00,32,24,28,32,28,29,30,29,29,29,25
2004-01-28 13:30:00,34,26,28,32,28,32,30,30,31,32,26
2004-01-28 14:30:00,33,28,28,33,29,34,33,31,32,34,28
2004-01-28 15:30:00,33,29,29,35,29,35,33,34,33,35,30
2004-01-28 16:30:00,31,30,29,35,28,35,34,36,33,36,30
2004-01-28 17:30:00,32,30,28,35,28,35,33,35,32,36,30
2004-01-28 18:30:00,31,28,27,33,26,34,29,32,30,34,26
2004-01-28 19:30:00,31,27,26,32,26,33,25,30,27,33,22
2004-01-28 20:30:00,31,26,26,32,26,33,22,69,27,42,23
2004-01-28 21:30:00,29,24,25,31,25,31,24,65,28,39,25
2004-01-28 22:30:00,30,25,25,31,25,33,24,71,26,42,24
2004-01-28 23:30:00,27,26,25,30,25,32,23,73,25,41,25
2004-01-29 00:30:00,29,27,24,30,25,32,22,65,24,40,27
2004-01-29 01:30:00,29,27,22,30,23,31,20,58,24,38,28
2004-01-29 02:30:00,31,28,22,30,23,31,21,60,24,38,30
2004-01-29 03:30:00,29,29,20,31,20,32,21,61,24,40,28
2004-01-29 04:30:00,29,28,17,31,20,32,20,57,19,38,27
2004-01-29 05:30:00,25,27,18,32,22,32,21,57,21,38,28
2004-01-29 06:30:00,25,28,17,33,19,33,22,56,22,39,28
2004-01-29 07:30:00,24,29,17,34,22,34,23,55,23,39,28
2004-01-29 08:30:00,33,29,18,35,24,34,24,55,25,40,28
2004-01-29 09:30:00,34,31,22,37,28,36,25,58,26,42,31
2004-01-29 10:30:00,36,33,29,41,31,40,33,63,32,45,33
2004-01-29 11:30:00,40,35,33,44,33,42,39,67,37,48,35
2004-01-29 12:30:00,45,36,35,45,35,43,44,65,41,49,38
2004-01-29 13:30:00,46,37,35,47,35,44,45,65,43,50,38
2004-01-29 14:30:00,46,38,36,48,36,45,45,64,44,50,38
2004-01-29 15:30:00,47,39,36,49,36,46,47,64,45,50,40
2004-01-29 16:30:00,46,39,37,49,36,46,46,63,44,50,40
2004-01-29 17:30:00,45,39,36,47,35,46,44,58,44,49,39
2004-01-29 18:30:00,37,38,32,44,32,43,39,54,37,46,38
2004-01-29 19:30:00,34,34,29,42,29,40,39,53,37,42,35
2004-01-29 20:30:00,35,34,28,41,29,41,37,45,36,40,34
2004-01-29 21:30:00,32,34,28,40,28,39,36,49,35,39,35
2004-01-29 22:30:00,32,34,29,39,27,37,35,52,34,38,33
2004-01-29 23:30:00,30,30,29,38,27,34,34,53,33,37,33
2004-01-30 00:30:00,30,29,28,37,27,35,32,48,31,35,33
2004-01-30 01:30:00,30,31,28,37,27,36,31,53,31,37,34
2004-01-30 02:30:00,30,27,27,38,27,34,31,53,29,37,33
2004-01-30 03:30:00,31,26,26,40,26,34,30,55,29,38,32
2004-01-30 04:30:00,33,25,26,39,25,33,29,54,28,36,32
2004-01-30 05:30:00,33,23,25,40,24,32,28,55,28,36,32
2004-01-30 06:30:00,33,26,24,40,23,35,28,54,27,37,31
2004-01-30 07:30:00,33,28,24,42,22,37,28,54,26,38,25
2004-01-30 08:30:00,34,26,24,42,21,35,27,44,26,34,24
2004-01-30 09:30:00,35,31,23,43,21,41,29,43,27,39,23
2004-01-30 10:30:00,39,31,23,45,21,43,29,44,26,41,25
2004-01-30 11:30:00,36,31,23,49,22,43,29,46,27,42,29
2004-01-30 12:30:00,35,30,25,49,24,42,30,45,28,42,30
2004-01-30 13:30:00,34,29,26,47,26,42,31,44,27,43,28
2004-01-30 14:30:00,29,27,26,43,27,41,31,41,28,41,26
2004-01-30 15:30:00,29,27,27,38,28,41,35,40,31,39,26
2004-01-30 16:30:00,29,25,27,36,27,40,33,38,32,38,24
2004-01-30 17:30:00,29,24,27,34,26,36,30,36,31,35,24
2004-01-30 18:30:00,28,23,26,31,24,34,28,35,27,34,21
2004-01-30 19:30:00,29,22,23,30,23,32,26,33,26,32,19
2004-01-30 20:30:00,29,21,22,29,22,30,25,29,25,29,18
2004-01-30 21:30:00,28,20,21,27,20,29,23,28,23,29,17
2004-01-30 22:30:00,27,18,20,26,19,28,21,23,22,26,16
2004-01-30 23:30:00,26,17,19,25,19,26,20,25,21,26,15
2004-01-31 00:30:00,25,16,18,26,17,25,20,26,20,25,14
2004-01-31 01:30:00,25,14,17,26,17,24,17,25,18,23,14
2004-01-31 02:30:00,23,13,17,24,17,22,16,22,17,22,13
2004-01-31 03:30:00,22,11,16,22,16,21,13,20,17,21,12
2004-01-31 04:30:00,22,10,15,20,15,20,14,19,15,19,10
2004-01-31 05:30:00,20,9,15,20,15,18,14,19,15,18,9
2004-01-31 06:30:00,20,8,15,20,15,17,13,18,15,17,8
2004-01-31 07:30:00,20,8,15,20,15,16,13,17,15,16,8
2004-01-31 08:30:00,22,8,15,21,15,17,14,18,15,17,7
2004-01-31 09:30:00,25,7,16,23,17,20,19,19,19,19,7
2004-01-31 10:30:00,26,11,18,26,18,22,22,23,21,21,11
2004-01-31 11:30:00,28,15,19,28,19,24,25,27,24,25,15
2004-01-31 12:30:00,28,18,21,30,20,26,27,28,26,27,17
2004-01-31 13:30:00,28,21,22,33,22,30,30,30,27,29,21
2004-01-31 14:30:00,29,24,24,35,23,32,32,32,30,32,23
2004-01-31 15:30:00,29,26,24,36,24,34,33,31,32,33,25
2004-01-31 16:30:00,29,27,25,36,24,34,33,25,31,32,25
2004-01-31 17:30:00,29,28,24,35,23,34,31,24,31,32,27
2004-01-31 18:30:00,27,25,23,30,22,30,28,20,27,29,25
2004-01-31 19:30:00,25,22,22,26,22,28,27,13,22,24,22
2004-01-31 20:30:00,26,18,20,25,20,27,24,12,20,23,14
2004-01-31 21:30:00,26,14,20,23,20,24,21,12,19,20,13
2004-01-31 22:30:00,26,14,20,22,20,24,20,11,18,20,12
2004-01-31 23:30:00,26,12,18,21,18,22,19,9,18,18,8
2004-02-01 00:30:00,26,13,19,18,19,21,17,7,14,18,9
2004-02-01 01:30:00,24,11,19,19,19,22,17,8,14,17,7
2004-02-01 02:30:00,25,9,17,22,17,19,19,9,14,16,6
2004-02-01 03:30:00,23,9,17,22,17,19,19,10,14,17,6
2004-02-01 04:30:00,23,12,17,22,17,24,17,11,15,20,5
2004-02-01 05:30:00,23,10,17,21,17,21,17,10,15,17,5
2004-02-01 06:30:00,23,9,17,20,17,20,17,8,16,17,4
2004-02-01 07:30:00,21,8,17,21,17,19,16,9,13,17,4
2004-02-01 08:30:00,26,9,17,23,17,20,17,8,15,16,6
2004-02-01 09:30:00,28,10,18,25,18,23,21,14,19,19,9
2004-02-01 10:30:00,29,15,21,28,21,26,26,18,23,23,13
2004-02-01 11:30:00,30,19,24,30,24,29,29,20,26,26,16
2004-02-01 12:30:00,32,22,27,34,27,31,32,23,29,28,21
2004-02-01 13:30:00,31,26,29,35,29,34,35,25,31,31,24
2004-02-01 14:30:00,32,30,30,36,30,35,36,25,33,33,27
2004-02-01 15:30:00,32,32,32,37,32,37,36,27,33,35,29
2004-02-01 16:30:00,31,35,33,38,33,38,36,28,34,35,31
2004-02-01 17:30:00,29,36,31,37,31,38,34,26,34,35,33
2004-02-01 18:30:00,28,33,29,30,29,33,31,21,29,31,31
2004-02-01 19:30:00,27,26,27,27,28,30,29,15,28,26,27
2004-02-01 20:30:00,25,23,26,26,26,29,27,14,25,25,21
2004-02-01 21:30:00,27,21,23,25,23,27,27,14,22,23,18
2004-02-01 22:30:00,24,21,21,23,21,28,23,13,20,24,15
2004-02-01 23:30:00,22,19,19,24,19,26,22,12,18,21,15
2004-02-02 00:30:00,22,18,21,21,20,25,21,9,18,20,15
2004-02-02 01:30:00,22,15,19,20,18,24,20,8,18,19,11
2004-02-02 02:30:00,21,17,18,20,18,24,20,8,16,19,11
2004-02-02 03:30:00,24,17,17,19,17,25,20,8,15,20,9
2004-02-02 04:30:00,24,15,15,19,15,23,18,8,15,19,9
2004-02-02 05:30:00,22,15,15,19,15,23,18,8,16,17,8
2004-02-02 06:30:00,21,13,15,18,15,22,17,6,15,16,7
2004-02-02 07:30:00,20,11,17,18,17,19,16,7,13,15,7
2004-02-02 08:30:00,25,13,15,22,15,23,20,11,17,18,7
2004-02-02 09:30:00,33,18,19,29,19,28,25,17,24,24,10
2004-02-02 10:30:00,37,23,27,33,27,32,30,22,28,29,15
2004-02-02 11:30:00,42,26,31,38,35,34,36,26,31,32,21
2004-02-02 12:30:00,43,31,34,41,36,38,39,30,34,35,27
2004-02-02 13:30:00,43,37,36,44,38,40,41,32,37,37,34
2004-02-02 14:30:00,43,38,38,45,38,42,41,33,37,39,35
2004-02-02 15:30:00,42,40,40,46,38,43,40,33,37,40,37
2004-02-02 16:30:00,40,40,40,45,37,43,40,33,37,40,38
2004-02-02 17:30:00,37,40,36,41,33,42,38,31,36,39,38
2004-02-02 18:30:00,34,38,32,38,31,39,37,26,33,36,37
2004-02-02 19:30:00,32,37,31,36,30,37,34,27,31,34,36
2004-02-02 20:30:00,32,36,31,35,31,36,33,25,32,33,35
2004-02-02 21:30:00,30,36,30,31,30,36,32,23,30,33,35
2004-02-02 22:30:00,32,35,27,31,29,35,30,22,28,32,36
2004-02-02 23:30:00,33,35,25,31,29,34,28,22,27,30,34
2004-02-03 00:30:00,35,35,28,31,28,34,27,22,27,31,35
2004-02-03 01:30:00,35,35,28,34,26,35,28,23,28,32,34
2004-02-03 02:30:00,37,34,25,34,28,34,29,23,29,31,34
